;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
1536;-22,392583;-44,93538;1154,4;-1,199999999999818;5,69;227,88571428571447;6639,869999999989;7;0,0;-1,199999999999818
1537;-22,392551;-44,935406;1153,6;-0,8000000000001819;4,45;227,0857142857143;6644,319999999989;7;0,0;-0,8000000000001819
1538;-22,392535;-44,93542;1153,0;-0,599999999999909;2,29;226,48571428571438;6646,609999999989;7;0,0;-0,599999999999909
1539;-22,392485;-44,935446;1151,8;-1,2000000000000455;6,17;225,28571428571433;6652,779999999989;7;0,0;-1,2000000000000455
1540;-22,392443;-44,935459;1150,6;-1,2000000000000455;4,86;224,0857142857143;6657,6399999999885;7;0,0;-1,2000000000000455
1541;-22,392404;-44,935471;1149,6;-1,0;4,51;223,0857142857143;6662,149999999989;7;0,0;-1,0
1542;-22,392367;-44,935484;1148,4;-1,199999999999818;4,33;221,88571428571447;6666,479999999989;7;0,0;-1,199999999999818
1543;-22,392308;-44,935506;1147,0;-1,400000000000091;6,94;220,48571428571438;6673,419999999988;7;0,0;-1,400000000000091
1544;-22,392263;-44,935528;1146,0;-1,0;5,49;219,48571428571438;6678,909999999988;7;0,0;-1,0
1545;-22,392218;-44,935549;1145,0;-1,0;5,45;218,48571428571438;6684,359999999988;7;0,0;-1,0
1546;-22,392166;-44,935566;1143,6;-1,400000000000091;6,04;217,0857142857143;6690,399999999988;7;0,0;-1,400000000000091
1547;-22,392125;-44,935574;1142,6;-1,0;4,63;216,0857142857143;6695,029999999988;7;0,0;-1,0
1548;-22,392105;-44,935575;1142,0;-0,599999999999909;2,23;215,48571428571438;6697,2599999999875;7;0,0;-0,599999999999909
1549;-22,392087;-44,93558;1141,2;-0,7999999999999545;2,07;214,68571428571443;6699,329999999987;7;0,0;-0,7999999999999545
1550;-22,392049;-44,935585;1140,0;-1,2000000000000455;4,26;213,48571428571438;6703,589999999987;7;0,0;-1,2000000000000455
1551;-22,392;-44,935599;1138,8;-1,2000000000000455;5,64;212,28571428571433;6709,229999999988;7;0,0;-1,2000000000000455
1552;-22,39197;-44,935607;1137,6;-1,2000000000000455;3,44;211,0857142857143;6712,669999999987;7;0,0;-1,2000000000000455
1553;-22,391919;-44,935623;1136,2;-1,3999999999998636;5,9;209,68571428571443;6718,569999999987;7;0,0;-1,3999999999998636
1554;-22,391883;-44,935626;1134,8;-1,400000000000091;4,01;208,28571428571433;6722,579999999987;7;0,0;-1,400000000000091
1555;-22,391846;-44,935633;1133,6;-1,2000000000000455;4,18;207,0857142857143;6726,7599999999875;7;0,0;-1,2000000000000455
1556;-22,391793;-44,935647;1132,2;-1,3999999999998636;6,07;205,68571428571443;6732,829999999987;7;0,0;-1,3999999999998636
1557;-22,391775;-44,935648;1131,6;-0,6000000000001364;2,0;205,0857142857143;6734,829999999987;7;0,0;-0,6000000000001364
1558;-22,391756;-44,935648;1131,2;-0,3999999999998636;2,11;204,68571428571443;6736,939999999987;7;0,0;-0,3999999999998636
1559;-22,391716;-44,935665;1130,0;-1,2000000000000455;4,78;203,48571428571438;6741,719999999987;7;0,0;-1,2000000000000455
1560;-22,391666;-44,935693;1128,8;-1,2000000000000455;6,26;202,28571428571433;6747,979999999987;7;0,0;-1,2000000000000455
1561;-22,391645;-44,935704;1128,4;-0,3999999999998636;2,59;201,88571428571447;6750,569999999987;7;0,0;-0,3999999999998636
1562;-22,391605;-44,935723;1127,2;-1,2000000000000455;4,86;200,68571428571443;6755,429999999987;7;0,0;-1,2000000000000455
1563;-22,39157;-44,935735;1125,8;-1,400000000000091;4,08;199,28571428571433;6759,509999999987;7;0,0;-1,400000000000091
1564;-22,391533;-44,93575;1124,8;-1,0;4,39;198,28571428571433;6763,899999999987;7;0,0;-1,0
1565;-22,391494;-44,935771;1124,0;-0,7999999999999545;4,84;197,48571428571438;6768,739999999987;7;0,0;-0,7999999999999545
1566;-22,391477;-44,935776;1123,4;-0,599999999999909;1,96;196,88571428571447;6770,699999999987;7;0,0;-0,599999999999909
1567;-22,391433;-44,935793;1122,2;-1,2000000000000455;5,2;195,68571428571443;6775,899999999987;7;0,0;-1,2000000000000455
1568;-22,391365;-44,935809;1120,8;-1,400000000000091;7,74;194,28571428571433;6783,639999999987;7;0,0;-1,400000000000091
1569;-22,391321;-44,935816;1120,0;-0,7999999999999545;4,95;193,48571428571438;6788,5899999999865;7;0,0;-0,7999999999999545
1570;-22,391303;-44,935821;1119,6;-0,40000000000009095;2,07;193,0857142857143;6790,659999999986;7;0,0;-0,40000000000009095
1571;-22,391259;-44,93583;1118,4;-1,199999999999818;4,98;191,88571428571447;6795,639999999986;7;0,0;-1,199999999999818
