;latitude;longitude;elevacao;diff_elev;distancias;soma_elev;soma_dist;km_group;desnivel_positivo;desnivel_negativo
11004;-22.391718;-44.955537;1055.1;0.09999999999990905;3.2;40.299999999999955;31741.940000000206;32;0.09999999999990905;0.0
11005;-22.391716;-44.955565;1055.4;0.3000000000001819;2.89;40.600000000000136;31744.830000000205;32;0.3000000000001819;0.0
11006;-22.391716;-44.955596;1055.5;0.09999999999990905;3.19;40.700000000000045;31748.020000000204;32;0.09999999999990905;0.0
11007;-22.391713;-44.955627;1055.4;-0.09999999999990905;3.2;40.600000000000136;31751.220000000205;32;0.0;-0.09999999999990905
11008;-22.391708;-44.955658;1055.4;0.0;3.24;40.600000000000136;31754.460000000206;32;0.0;0.0
11009;-22.391706;-44.955689;1055.1;-0.3000000000001819;3.19;40.299999999999955;31757.650000000205;32;0.0;-0.3000000000001819
11010;-22.391706;-44.955724;1054.6;-0.5;3.6;39.799999999999955;31761.250000000204;32;0.0;-0.5
11011;-22.391702;-44.955751;1055.35;0.75;2.81;40.549999999999955;31764.060000000205;32;0.75;0.0
11012;-22.391697;-44.955781;1054.8;-0.5499999999999545;3.13;40.0;31767.190000000206;32;0.0;-0.5499999999999545
11013;-22.39169;-44.955811;1054.2;-0.599999999999909;3.18;39.40000000000009;31770.370000000206;32;0.0;-0.599999999999909
11014;-22.391686;-44.955843;1053.65;-0.5499999999999545;3.32;38.850000000000136;31773.690000000206;32;0.0;-0.5499999999999545
11015;-22.391688;-44.955877;1053.7;0.049999999999954525;3.5;38.90000000000009;31777.190000000206;32;0.049999999999954525;0.0
11016;-22.391678;-44.955903;1053.2;-0.5;2.9;38.40000000000009;31780.090000000208;32;0.0;-0.5
11017;-22.391672;-44.955935;1052.7;-0.5;3.36;37.90000000000009;31783.450000000208;32;0.0;-0.5
11018;-22.391671;-44.95597;1052.35;-0.3500000000001364;3.6;37.549999999999955;31787.050000000207;32;0.0;-0.3500000000001364
11019;-22.391664;-44.956006;1052.9;0.5500000000001819;3.78;38.100000000000136;31790.830000000205;32;0.5500000000001819;0.0
11020;-22.391663;-44.956043;1052.5;-0.40000000000009095;3.81;37.700000000000045;31794.640000000207;32;0.0;-0.40000000000009095
11021;-22.391671;-44.956076;1051.2;-1.2999999999999545;3.51;36.40000000000009;31798.150000000205;32;0.0;-1.2999999999999545
11022;-22.39168;-44.956135;1050.4;-0.7999999999999545;6.15;35.600000000000136;31804.300000000207;32;0.0;-0.7999999999999545
11023;-22.391681;-44.956159;1049.4;-1.0;2.47;34.600000000000136;31806.770000000208;32;0.0;-1.0
11024;-22.391681;-44.956178;1049.4;0.0;1.95;34.600000000000136;31808.72000000021;32;0.0;0.0
11025;-22.391679;-44.9562;1048.0;-1.400000000000091;2.27;33.200000000000045;31810.99000000021;32;0.0;-1.400000000000091
11026;-22.391678;-44.956222;1048.1;0.09999999999990905;2.26;33.299999999999955;31813.250000000207;32;0.09999999999990905;0.0
11027;-22.391679;-44.956245;1046.7;-1.3999999999998636;2.37;31.90000000000009;31815.620000000206;32;0.0;-1.3999999999998636
11028;-22.391678;-44.956266;1046.7;0.0;2.16;31.90000000000009;31817.780000000206;32;0.0;0.0
11029;-22.391681;-44.956313;1044.3;-2.400000000000091;4.84;29.5;31822.620000000206;32;0.0;-2.400000000000091
11030;-22.391686;-44.956336;1044.3;0.0;2.43;29.5;31825.050000000207;32;0.0;0.0
11031;-22.391693;-44.956357;1043.4;-0.8999999999998636;2.3;28.600000000000136;31827.350000000206;32;0.0;-0.8999999999998636
11032;-22.391698;-44.956377;1043.4;0.0;2.13;28.600000000000136;31829.480000000207;32;0.0;0.0
11033;-22.391702;-44.956401;1042.8;-0.6000000000001364;2.51;28.0;31831.990000000205;32;0.0;-0.6000000000001364
11034;-22.391705;-44.956434;1042.8;0.0;3.41;28.0;31835.400000000205;32;0.0;0.0
11035;-22.391709;-44.956462;1042.0;-0.7999999999999545;2.91;27.200000000000045;31838.310000000205;32;0.0;-0.7999999999999545
11036;-22.391716;-44.956491;1041.7;-0.2999999999999545;3.08;26.90000000000009;31841.390000000207;32;0.0;-0.2999999999999545
11037;-22.391717;-44.956519;1041.7;0.0;2.88;26.90000000000009;31844.270000000208;32;0.0;0.0
11038;-22.391719;-44.956547;1041.5;-0.20000000000004547;2.89;26.700000000000045;31847.160000000207;32;0.0;-0.20000000000004547
11039;-22.391719;-44.956575;1041.3;-0.20000000000004547;2.88;26.5;31850.04000000021;32;0.0;-0.20000000000004547
11040;-22.391721;-44.956599;1041.4;0.10000000000013642;2.48;26.600000000000136;31852.520000000208;32;0.10000000000013642;0.0
